## Torsion are defined with the following atomIDs:
# dihed1: ai= 2447 aj= 2446 ak= 2444 al= 2443
# dihed2: ai= 2446 aj= 2444 ak= 2443 al= 2442
# dihed3: ai= 2444 aj= 2443 ak= 2442 al= 2448
# dihed4: ai= 2442 aj= 2448 ak= 2449 al= 2450
# dihed5: ai= 2450 aj= 2449 ak= 2451 al= 2452
# dihed6: ai= 2449 aj= 2451 ak= 2452 al= 2453
# dihed7: ai= 2451 aj= 2452 ak= 2453 al= 2455
# dihed8: ai= 2456 aj= 2457 ak= 2458 al= 2459
# dihed9: ai= 2457 aj= 2458 ak= 2459 al= 2460
# dihed10: ai= 2458 aj= 2459 ak= 2460 al= 2462
# dihed11: ai= 2441 aj= 2440 ak= 2439 al= 2438
# dihed12: ai= 2440 aj= 2439 ak= 2438 al= 2437
# dihed13: ai= 2434 aj= 2433 ak= 2432 al= 2431
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10  dihed11  dihed12  dihed13
656  173.015 -170.215 -139.119  130.217   66.093 -177.199   77.752   -4.870  -80.977  -39.435   99.854  179.654   17.687
657 -113.268 -169.986 -136.696   68.752   80.931 -177.250  115.128   -4.639  -82.622  -55.682  105.521  166.611   15.540
658 -155.616 -160.474  137.624   96.256   70.070  179.843   78.805  -24.087  -71.326  -55.437  129.529  155.693    7.241
659  152.081 -158.684 -170.701   75.598   53.504 -165.984   73.388   -0.544  -80.081 -174.339  134.812  167.875   -7.904
660  174.240  165.697 -143.203   68.170   45.253  174.174   60.145    8.582  -90.318  160.828  130.106  174.313  -13.168
661  149.042  155.317 -146.469   60.818   73.268 -166.483   78.371    2.415  -80.459   49.936  135.428  170.569    2.049
662  136.675 -165.783  157.003   57.478   88.249  178.793   67.261    5.806  -85.342   51.857  126.736  167.300    4.705
663 -179.495 -171.962 -151.320   90.165   49.250 -177.706  155.655  -15.127  -76.366   64.494  123.848  164.308   16.757
664 -173.555 -179.813 -147.586   64.673   90.510  170.726  157.270  -14.498  -78.599   63.229  143.066  132.744   13.012
665 -127.185  166.194 -120.291   56.965   66.440 -179.044 -172.740  -18.788  -79.203   86.948  129.919  160.381   -9.545
666  137.811  161.479 -148.742   57.689   65.075 -169.671  153.659   -5.511  -88.437   67.994  139.863  160.712    4.006
667  148.692  173.805 -126.842   67.765   67.564 -162.066  156.103  -17.374  -72.809   56.781  116.781  161.602  -13.613
668  153.520 -166.806 -133.781   77.813   44.173 -166.632  170.103   -3.981  -72.731 -166.916  119.125  163.886    6.088
669  145.476 -173.501 -145.855   93.529   64.949  166.429  150.274   -1.453  -95.224 -173.040  117.629  167.680   -2.211
670 -144.425  160.472 -142.644   86.201 -161.056  174.360   70.308    5.189 -102.964  164.321  120.282 -174.046  -15.960
671  170.659 -172.912 -152.598   70.547 -144.584  175.653   68.974    9.616  -94.607   73.831  134.776  167.427   13.405
672  143.588 -172.330  152.899   90.942 -172.497  165.472   65.309   -8.916  -80.640 -178.498  135.071  157.616   -5.672
673 -175.414  169.027  178.291  125.063 -167.802  172.890   60.135  -15.647  -64.022  -14.561  144.592  171.348  -40.481
674  124.947  173.660 -160.354   96.045  174.078 -179.743   93.082  -18.726  -77.947   31.581  123.772  170.279  -33.181
675 -166.467 -176.986 -129.382   91.651 -165.378  174.490   65.025   -7.141  -89.155   49.282  126.622  164.310  -34.431
676  129.133  179.281 -155.335   82.679 -163.877 -175.871   85.216  -25.577  -76.129   38.241  105.843  179.249  -44.707
677  123.899  179.758 -150.322   58.953 -147.874  170.060  168.937  -16.901  -75.375   31.712  124.551 -179.586  -45.381
678  125.851  175.782 -149.265  116.673  176.592  164.879  151.370   -2.577  -72.508   17.127  149.079  152.176  -29.434
679 -113.231 -174.095 -175.008   83.537 -175.792  175.728  172.294   -2.875  -92.880  -71.084  126.380  176.119  -25.548
680 -155.813  165.797 -147.447  101.737 -154.311  178.861   69.428   -1.930  -94.452 -173.839  131.935 -178.968  -45.565
681  105.315 -172.764 -157.080   89.841 -162.292  164.695   69.400    4.063  -88.691  -52.056  115.183  179.415  -14.009
682 -103.414 -176.773  153.828   87.585 -165.853  176.856   63.667  -20.295  -64.637  -56.700  101.856 -178.762   -5.042
683 -109.406  177.427  150.836   89.595 -166.274 -178.729   77.628  -10.723  -89.074  -59.273  125.050  174.439  -20.042
684  108.859 -156.120 -158.150  107.545 -170.314  173.923   82.413  -25.805  -69.491  -89.315  134.281  157.899  -23.960
685   89.606  170.247 -178.429   88.660 -156.442  173.235   82.410   -3.250  -86.671  -78.657  133.958  164.666  -31.802
686 -109.926 -179.034  144.333   84.933 -146.007  169.016   73.425   -3.600  -92.211 -169.733  127.886  175.455  -20.550
687  171.822 -174.281 -161.561   71.652 -156.872  169.223   54.682   -1.019  -74.191  -95.180  124.551 -175.544  -35.551
688 -122.780 -176.452 -171.274   83.347 -168.783  177.630   82.598  -19.915  -83.289  -60.338  134.689  162.263  -16.910
689 -164.977  155.647 -134.088   62.358 -144.424  176.337   64.021   -1.038  -80.224  152.651  137.377  159.131  -24.866
690   87.909  169.493 -150.044   60.902 -143.949  178.596   77.040  -15.766  -76.341  157.630  123.685 -179.336  -48.061
691  -85.557  168.791 -126.643   82.773 -170.535 -162.714   85.255  -30.459  -74.021  168.800  125.697  163.701  -31.040
692 -179.576  175.543  169.631   57.512 -162.756 -169.047  148.875  -16.139  -83.557 -178.135  124.183  176.136  -26.691
693  127.062 -174.412 -154.401   81.267 -159.496  168.489  151.794  -15.850  -85.179  171.935  128.133 -168.752  -32.634
694  174.552  154.814 -143.353   67.760 -146.033 -176.310  132.471  -22.496  -50.173  104.938  126.887 -177.050  -44.235
695 -114.931 -178.721 -146.056   66.920 -161.284 -176.298   79.440  -17.102  -68.242  154.444  117.692  170.393  -26.534
696  122.679 -167.125  137.519   77.557 -147.761  179.345   87.718  -29.471  -68.358  -78.751  131.745  176.938  -46.402
697 -105.313 -177.950 -135.698   72.526 -161.665  168.033   78.585  -16.332  -89.732  -52.472  103.093 -164.132  -28.031
698  179.762 -179.902 -150.841  108.512 -178.694 -159.891   82.270  -23.126  -90.359  -48.122  109.535  171.892  -20.393
699  113.191  170.754 -160.703   62.511 -158.023  170.691   61.606    4.108 -101.266  -41.701  101.531 -179.121  -19.696
700 -143.581 -175.011 -139.428   84.125 -158.521  168.688   73.652  -18.560  -83.744   78.020  126.162  170.708  -34.763
701  -47.169  179.212 -136.774   40.857 -122.226  162.735   83.562   14.965  -90.197 -166.913  131.456  171.780   -3.285
702 -171.223  170.342 -148.156   95.987 -162.985  170.666   70.906   -8.759  -76.919 -172.221  122.628 -178.889  -29.451
703 -147.391 -176.822 -162.593  101.822  174.648  161.642   73.746   -1.698  -86.436  100.480  115.748 -174.240  -22.578
704 -126.485  167.898 -131.093   69.372 -148.826  178.227   84.796    7.396  -83.630  -34.880  111.578  168.870    5.743
705 -155.478  170.495 -140.359   76.994 -167.571  158.447   78.700  -17.359  -61.953   -5.610  132.274  171.115  -15.100
706  164.852  170.837  174.852   81.848 -156.035  170.689  154.780  -20.464  -82.269  -60.389   88.103 -158.411  -19.026
707 -138.090  164.355 -157.799   85.777 -159.173  174.824   81.333    0.517  -85.902  -68.661  139.891  158.728   -9.062
708  133.219  168.122 -137.683   94.228 -171.681  160.938  137.019    1.521  -92.988  -46.149  149.922  154.007    4.979
709 -162.623  167.303 -140.266   69.833 -153.057 -176.598  149.784   13.331 -119.023  -50.997  115.341  179.585   -3.380
710  178.893 -163.156  147.097   93.917 -158.121 -174.822  133.978  -15.762  -77.637  -45.053  129.587  168.981  -15.446
711 -136.116  174.623 -154.477  101.245 -171.280  174.285   87.781  -21.765  -70.010  -66.267  117.693  153.544   -0.954
712  155.814 -162.277 -152.947   90.498 -164.288  179.916   62.455   -4.957  -72.498   74.430  134.668  164.095   16.555
713 -163.994 -176.133  147.711   72.844 -156.213  170.546  146.604   14.319  -99.558  -51.779  117.444  168.860   12.556
714 -157.590  168.869  146.349   79.701 -164.562 -173.427  165.184   -7.145  -84.305  -32.198  141.710  148.079  -21.252
715 -156.856  169.717  171.485   77.043 -162.437 -177.499   74.402   13.348  -80.298   -7.836  122.934  171.986   -8.390
716  175.187  172.791  177.694   77.766 -165.869  166.715   73.981  -20.596  -66.802   40.962   99.507 -170.290  -15.836
717 -117.584  179.142 -136.804   64.385 -157.193  159.927   73.794  -22.059  -73.452   72.612  106.145 -172.263  -11.656
718 -132.717  171.107 -171.357  100.492 -153.951  167.368   60.194    0.821  -83.119   44.318  137.889  175.140  -15.163
719 -130.208 -167.764  132.192   94.391 -161.192  179.840   90.685  -26.407  -74.112 -161.927  102.507 -174.526   -6.836
720  110.583 -174.804  122.902   89.493 -161.336  166.840  142.918   -4.614  -86.668 -172.718  110.897 -177.280  -32.374
721  150.605 -178.248 -151.071   76.862 -162.663  166.559  142.102    6.994  -80.143 -131.196  121.490  171.460   -2.571
722  126.428  175.993 -114.359   94.482 -164.511  176.024  152.671  -11.697  -77.876  -38.252  138.869  167.030  -35.150
723 -111.384 -178.236 -147.396   87.762 -171.797  172.868  157.654  -18.843  -73.818 -163.840  104.539 -176.386  -27.590
724 -119.471 -177.611 -147.542   88.842 -168.035  169.731  138.401  -31.822  -74.131  -41.255   99.659 -165.011  -27.714
725 -126.293  170.376 -159.025   76.244 -162.765 -178.246  166.168  -26.840  -85.985  179.311  107.008 -159.401  -27.177
726 -105.253 -176.840 -152.938   87.380 -177.729  172.441   77.169   -9.625  -82.555 -173.095  111.777 -166.736  -19.386
727  129.702  168.899 -128.701   70.521 -147.460 -176.325   68.120    7.224  -91.717  177.832  108.112  178.853  -11.578
728 -108.024 -174.975 -151.285   82.371 -164.193  168.324   70.940  -13.382  -70.305  179.121  127.624  178.155   -6.123
729  176.608 -171.146  143.753   82.966 -163.384  172.985   38.748   -6.668  -94.983  -48.316  126.421  174.200  -14.803
730 -163.766  178.449  151.041   94.708 -167.939  177.112   67.883   -6.643  -93.046  -73.478  134.806  178.407  -16.286
731 -143.003  174.713 -173.995   67.510 -138.499  177.339   71.178    2.068  -85.473  -57.493  121.019 -173.103  -26.374
732  137.212 -172.494 -174.918   83.476 -170.287 -164.557   85.553  -22.630  -73.939   49.657  120.389  169.848  -32.136
733 -177.188  175.823  150.468   98.987 -172.001 -170.743   78.385   -1.263  -78.195  158.827  136.611  160.107  -27.476
734 -144.785  170.610 -126.790   84.307 -176.525  165.731   74.986  -15.733  -77.468   63.925  119.328  172.732   -3.687
735 -137.827  177.663  150.806   67.419 -157.101  168.859   56.046    7.253  -91.941  -75.742  140.412  164.095  -26.744
736  155.874 -174.226 -135.624   67.601 -152.254 -162.122  155.325   -2.664  -84.417   63.591  109.001 -172.616  -28.887
737  120.471  163.574 -128.389   80.974 -159.311  176.903  153.719  -13.435  -83.199   74.286  111.074 -179.486  -18.899
738 -165.981  169.981  165.791   98.346 -161.197  179.126  171.889   -2.399  -77.331   64.506  117.444 -172.445  -11.930
739 -140.936  166.501  174.519   98.110 -154.780  161.033  162.776  -16.019  -74.799  168.541  141.561  152.890  -20.105
740 -178.425 -148.047  162.334   82.189 -154.729 -178.760  161.531  -17.902  -76.504  -56.631   95.694  174.839  -27.605
741  125.431 -168.292 -137.480   75.288 -147.953  172.580   76.990  -13.639  -84.582  -35.824  134.137  157.438   14.711
742  -62.699  168.524 -139.034   60.156  167.942 -172.535  143.346  -18.671  -84.611  -60.702  135.182  165.555  -16.759
743  -96.094 -170.651 -150.229  138.887   70.993 -174.588  161.799  -15.776  -62.128  -75.701  133.247  178.095   -9.479
744  -86.816 -174.487 -153.662  118.204   92.495 -177.786   77.212   -8.975  -79.268 -178.969  142.832  164.960  -17.662
745 -124.993  179.316 -152.410   65.295   57.057  175.823   73.552   -0.286  -79.896 -158.764  138.109  160.567   -4.798
746 -157.818 -156.487 -167.742   82.384   50.779 -176.386  173.484   -3.446  -85.233  -53.815  124.715 -178.086  -17.521
747  -98.562  167.567 -142.156   64.577   76.774 -163.404  160.494    3.625  -82.647  -81.093  142.455  151.074    2.790
748 -151.250  177.704 -148.174   83.518   62.402 -175.249   93.126   10.263 -105.285  -44.583  131.089  156.595   -3.440
749 -124.260  175.370 -139.065   77.914   56.033 -176.998   79.725   -9.797  -78.813   68.828  112.531 -163.393  -14.903
750  -71.936  176.212 -148.526   72.051   62.517 -162.836   65.271    2.261  -88.977   42.806  144.129  158.606  -14.792
751 -132.487 -178.869  163.748  132.822   66.056  165.691   78.921  -25.089  -66.914   41.145  111.050 -177.681  -27.605
752 -140.905  166.692  150.641  142.035   70.176 -172.925   68.043   -7.556  -83.121   54.882  133.236  141.562   -2.910
753 -166.669 -174.772  179.839  110.227   84.573  169.967   71.363  -11.625  -77.731   68.132  114.076  170.985  -13.988
754  171.416  164.482 -105.257   59.251   75.646 -175.811  146.981  -14.615  -75.374   57.338  111.537  162.740  -21.086
755 -177.759  155.712 -102.906   66.812  169.011  175.740   98.784  -17.066  -57.004    1.353  118.503 -179.171  -10.426
756  133.202 -174.997 -149.447   68.409 -165.855  177.179   78.329  -26.743  -74.031  -54.096  139.341  156.518    2.564
757 -113.097 -169.444 -146.548   77.804 -161.651  176.935  161.092   -7.237  -87.282  -48.884  124.642  168.880   -9.292
758 -159.570  174.138 -162.057   60.154 -175.335  170.415  164.464    9.747  -91.336  -70.450  133.923  170.745    0.192
759 -176.704 -162.970 -162.585   55.590  -57.311 -168.875   73.026   -5.963  -81.432  161.095  141.069  173.634  -10.756
760  146.473 -156.464 -169.801   72.905  179.119  166.534  151.937    0.537  -80.994   28.939  118.708 -178.619  -33.966
761 -142.057 -165.841  166.958   65.650 -147.676 -177.196  152.826    5.943  -87.610  -50.543  124.010 -177.403  -30.899
762  177.239 -168.023 -173.580   69.915 -169.577 -170.056  147.434   -4.148  -87.439  -49.319  104.423  178.287    6.349
763 -163.389  159.478 -149.476   63.262 -157.818 -166.073  161.257    0.014  -90.350  -62.818  142.943  146.729   18.389
764  118.109  169.941 -167.635   74.353 -124.989 -165.874   69.512  -16.262  -72.703  -60.861  128.002  164.988   -7.174
765 -102.273 -174.726 -139.321   81.006 -166.947 -179.941  157.404  -12.712  -71.826  -24.492  102.766  175.836  -18.487
766 -169.530  174.240 -165.336   83.163 -160.427 -178.780  151.180   -4.946  -73.864 -165.106  133.907  170.523  -25.937
767  125.750  158.331 -141.353   87.600 -159.425 -179.190  146.502  -12.790  -74.635   53.278  130.441  160.447  -10.756
768  153.346 -176.478  134.357   87.341 -173.606 -178.161   63.102   -8.860  -82.400   44.135  137.904  162.204  -23.610
769 -124.490  173.916 -136.905  101.227 -170.709  165.689   68.952  -16.162  -71.636   75.059  109.202  179.473    1.743
770 -161.265  178.037  156.085   93.523 -165.737  171.508   67.321  -16.044  -72.077   49.026  135.239  164.417  -38.915
771 -171.965 -178.978 -170.444   68.938 -136.865  170.258   58.438    7.232  -87.957 -175.878  120.027 -163.133  -14.268
772 -121.585  174.057  138.014  104.746  173.021  173.934   77.394   -2.785  -91.142 -162.220  134.259 -166.227  -28.088
773  115.591 -179.950 -161.884   75.116 -165.763  178.855  154.700   -7.249  -86.232  -66.838  128.785  178.184  -40.974
774  -81.890 -163.440 -150.580   79.374  178.804  165.628  141.516   -6.390  -80.830  -60.253  134.626  169.183  -19.109
775 -155.744 -171.267 -157.506   59.051 -158.671  172.844   60.776    0.592  -78.249 -147.309  132.394  163.723  -27.344
776 -115.199  168.493  148.410   89.377 -162.164  174.086   83.522   -5.233  -86.097   58.133  116.588 -174.844  -20.092
777  148.566  176.934  128.287   89.699 -165.063  166.736   94.442   -2.183  -82.403   47.657  128.204  165.795   -9.884
778  146.428  166.280 -137.026  102.629 -172.987 -172.653   95.116   -9.450  -80.001  178.789  127.343  170.803  -15.299
779 -179.846  162.736 -130.587   95.115  178.800  169.579  146.629  -12.952  -84.774  -61.432  119.075  155.770  -14.226
780  178.455  173.943 -136.157  119.293 -161.875 -179.620   69.292  -25.368  -75.854  168.326  113.754 -174.130  -43.860
781 -141.788  177.909 -168.246   60.773 -152.584  168.831   99.297  -14.995  -80.870  174.809  127.654  174.602  -18.018
782  -82.537  174.343  152.393  104.948 -157.552  174.767   74.751   -7.795  -75.442  -86.615  126.621  173.214  -42.190
783 -179.945  170.066 -150.676   96.782 -179.623  174.618   93.576  -17.737  -72.569  -81.082  137.592  173.238  -22.991
784 -145.612 -174.314 -149.625   87.847 -156.548  176.739  152.751  -17.326  -79.098  -60.244  136.818  175.509  -35.138
785 -133.798  173.601 -149.145   86.676 -177.827  173.742  161.831  -16.471  -72.512  -59.677  114.538  179.520  -39.082
786  -71.975  164.599 -115.635   66.757 -159.389  170.580  152.422   -5.446  -81.920   41.724  126.456  162.600  -17.215
787  127.413 -168.330 -136.331   74.926 -157.687  171.610  163.411  -14.115  -77.501  124.742  130.142  169.226  -42.561
788 -156.050  174.709 -128.222   81.199 -163.486  173.256  152.091  -18.752  -89.379  172.670   99.371 -179.865  -37.743
789  177.806  175.539 -171.275   68.230 -149.344 -174.039  172.678  -12.452  -90.639 -175.064  127.738 -170.253  -47.233
790 -166.353 -179.044  160.333   91.712 -169.195  171.420  153.407  -16.372  -88.030 -127.543  107.971  150.993    0.761
791  102.837  169.977 -164.462   96.458  177.032  177.754  162.149    9.361 -102.179  -42.198  122.879 -170.370  -30.443
792  163.371 -164.975 -164.059  111.179 -177.501 -173.904   72.903  -20.014  -66.491 -148.366  136.737  173.508  -30.678
793 -170.350  177.472  124.026  110.547 -169.705  179.804  127.824   -6.815  -95.879   54.576  115.155  177.055  -18.702
794 -124.977 -178.867 -161.346   54.955 -119.649  177.354   69.399  -24.600  -79.605   74.513  137.477  162.105  -23.626
795 -164.597 -177.470 -135.309   62.378 -166.075  170.043   69.095  -10.857  -79.199   46.542  113.393 -176.156  -35.407
796  -78.038  175.483 -130.595   87.299 -165.928 -179.348   63.409  -16.482  -75.757   60.457  109.313  165.999  -21.782
797  136.394  179.453 -115.223   69.748 -147.927  160.034   65.183  -21.858  -92.916 -173.713  121.519  161.363  -13.611
798 -137.409 -165.686 -141.497   66.121 -157.533 -174.138   61.696  -18.469  -88.616 -171.314  136.732  165.985  -22.442
799  -74.389 -166.209 -176.178   83.110 -169.839 -172.982   42.060   -6.404  -92.975  178.623  113.997  179.349  -34.647
